,Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name
55881,40.86585,-73.88083,WGS84,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,869,0,,,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55882,40.86585,-73.88083,WGS84,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2007,Parts per million,619,0,,,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55883,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2007,Knots,8759,100,3.578685,2.180605,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55884,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2007,Degrees Compass,8759,100,208.006736,107.770148,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55885,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2007,Degrees Fahrenheit,8759,100,54.24158,18.190891,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55886,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,2007,Percent relative humidity,8759,100,72.615025,18.133137,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55887,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - ANEROID,2007,Millibars,8759,100,1011.942117,8.181095,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55888,40.86585,-73.88083,WGS84,1 HOUR,,Observed Values,BUCKET - CONTINUOUS OR INCREMENTAL,2007,Inches (rainfall),8759,100,0.006285,0.045579,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55889,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2007,Percent,118,98,0.077966,0.142706,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55890,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2007,Cubic meter,118,98,23.968644,0.046592,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55891,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2007,Degrees Centigrade,118,98,8.348305,9.434278,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55892,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2007,Degrees Centigrade,118,98,18.622034,11.255131,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55893,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2007,Degrees Centigrade,118,98,13.10339,10.076637,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55894,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2007,Millimeters (mercury),118,98,755.70339,5.856269,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55895,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2007,Millimeters (mercury),118,98,763.466102,4.894934,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55896,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2007,Millimeters (mercury),118,98,759.720339,5.070251,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55897,40.86585,-73.88083,WGS84,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2007,Minutes,118,98,1439.822034,0.384115,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55898,40.86585,-73.88083,WGS84,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55899,40.86585,-73.88083,WGS84,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55900,40.86585,-73.88083,WGS84,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55901,40.86585,-73.88083,WGS84,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55902,40.86585,-73.88083,WGS84,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55903,40.86585,-73.88083,WGS84,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55904,40.86585,-73.88083,WGS84,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55905,40.86585,-73.88083,WGS84,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2007,Micrograms/cubic meter (LC),119,98,13.161345,7.987969,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York
55906,40.816,-73.902,WGS84,24 HOUR,,Observed Values,ERG Chromium VI sampler - ION CHROMATOGRAPH UV VISIBLE,2007,Micrograms/cubic meter (25 C),15,100,2.3e-05,1.9e-05,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55907,40.816,-73.902,WGS84,24 HOUR,,Observed Values,ERG Chromium VI sampler - ION CHROMATOGRAPH UV VISIBLE,2007,Micrograms/cubic meter (25 C),1,7,6e-05,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55908,40.816,-73.902,WGS84,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - PULSED FLUORESCENT,2007,Parts per billion,8216,94,15.179191,11.70741,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55909,40.816,-73.902,WGS84,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,2007,Parts per billion,8216,94,7.8565,7.341424,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55910,40.816,-73.902,WGS84,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2007,Parts per billion,346,95,7.866763,6.190354,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55911,40.816,-73.902,WGS84,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2007,Parts per billion,2699,92,7.808781,7.101049,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55912,40.816,-73.902,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2007,Parts per billion,8445,96,15.970278,30.177455,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55913,40.816,-73.902,WGS84,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2007,Parts per billion,8445,96,40.997207,12.972174,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55914,40.816,-73.902,WGS84,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2007,Parts per billion,8445,96,25.652812,12.238085,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55915,40.816,-73.902,WGS84,1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2007,Parts per billion,8445,96,41.79775,38.284341,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55916,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.201724,0.051269,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55917,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.006897,0.025561,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55918,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2007,Parts per billion Carbon,58,97,0.255172,0.167722,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55919,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2007,Parts per billion Carbon,58,97,0.075862,0.06834,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55920,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,57,95,1.670175,0.899596,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55921,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,57,95,1.287719,0.604764,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55922,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.28,0.094112,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55923,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,24,40,0.579167,0.296324,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55924,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.132533,0.061558,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55925,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.013333,0.035187,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55926,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.033333,0.061721,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55927,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.713333,2.024093,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55928,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.08,0.086189,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55929,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2007,Parts per billion Carbon,15,25,0.673333,0.373146,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55930,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.562069,0.089497,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55931,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.227586,0.273889,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55932,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.027586,0.045085,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55933,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55934,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.181034,0.078264,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55935,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.001724,0.013131,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55936,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.001724,0.013131,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55937,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.037931,0.052407,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55938,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.003448,0.018406,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55939,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.212069,0.170734,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55940,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.013793,0.034784,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55941,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55942,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55943,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.598276,0.051269,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55944,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.025862,0.04417,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55945,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55946,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55947,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.001724,0.013131,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55948,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55949,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55950,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
55951,40.816,-73.902,WGS84,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,58,97,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
