Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Parameter Name,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name
40.816,-73.902,WGS84,24 HOUR,,Benzo[a]anthracene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.156559,0.119268,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[b]fluoranthene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.269881,0.172104,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[k]fluoranthene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.085017,0.098498,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[e]pyrene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.255475,0.193857,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Dibenzo[a,h]anthracene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.024017,0.020493,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Benzo[g,h,i]perylene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.485983,0.534178,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[a]pyrene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.209729,0.20688,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Indeno[1,2,3-cd]pyrene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2015,Nanograms/cubic meter (25 C),59,98,0.246327,0.212455,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,SO2 1-hour 2010,Sulfur dioxide,Daily maximum 1-hour average,INSTRUMENTAL - PULSED FLUORESCENT,2015,Parts per billion,8592,98,3.089589,2.413276,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,SO2 Annual 1971,Sulfur dioxide,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,2015,Parts per billion,8592,98,1.834288,1.424515,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24-HR BLK AVG,SO2 24-hour 1971,Sulfur dioxide,Daily Average of observed values,,2015,Parts per billion,365,100,1.834521,1.241172,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,3-HR BLK AVG,SO2 3-hour 1971,Sulfur dioxide,3-Hour block average of observed hourly values,,2015,Parts per billion,2820,97,1.79461,1.382121,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,5 MINUTE,,Sulfur dioxide,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,2015,Parts per billion,103485,98,1.835565,1.465629,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,,Nitric oxide (NO),Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2015,Parts per billion,8557,98,8.645179,19.781507,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,NO2 1-hour 2010,Nitrogen dioxide (NO2),Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2015,Parts per billion,8563,98,35.039286,14.099607,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,NO2 Annual 1971,Nitrogen dioxide (NO2),Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2015,Parts per billion,8563,98,20.126755,11.994495,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,,Oxides of nitrogen (NOx),Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2015,Parts per billion,8563,98,28.817646,28.996156,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.130393,0.030863,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.135878,0.030203,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.130185,0.030779,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.01675,0.017563,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.019061,0.016473,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.016741,0.017493,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,56,93,0.160714,0.113904,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,49,82,0.155102,0.106186,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,54,90,0.164815,0.115182,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,56,93,0.003571,0.018726,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2015,Parts per billion Carbon,54,90,0.003704,0.019063,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Formaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,2.468333,1.399454,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acetaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,1.693333,0.75529,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Propionaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.351667,0.255444,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.441071,0.170322,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.373469,0.160436,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.440741,0.185837,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Butyraldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.147267,0.109333,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methacrolein,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.147167,0.234955,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trans-Crotonaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.003333,0.018102,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Hexanaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.396667,0.232865,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Valeraldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.151667,0.098276,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl ethyl ketone,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2015,Parts per billion Carbon,60,100,0.51,0.289184,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.517857,0.050837,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.518367,0.060116,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.516667,0.057462,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.221429,0.102184,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,48,80,0.254167,0.109074,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.224074,0.106284,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.014286,0.035309,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.008163,0.027664,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.014815,0.035858,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.242839,0.036778,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.243755,0.034275,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.243056,0.03698,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.007143,0.025987,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.002041,0.014286,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.011111,0.031722,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.114286,0.092301,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.114286,0.091287,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.114815,0.093984,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Bromomethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.001786,0.013363,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Bromomethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.002041,0.014286,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Bromomethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.001852,0.013608,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2-Trichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2-Trichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2-Trichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichlorodifluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.514357,0.030473,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichlorodifluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,49,82,0.515082,0.030945,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichlorodifluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,54,90,0.513833,0.030595,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2015,Parts per billion Carbon,56,93,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
