Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name
40.83606,-73.92009,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2017,Micrograms/cubic meter (LC),7851,90,8.028251,4.238429,MORRISANIA,"MORRISANIA CENTER, 1225-57 GERARD AVE.",New York,Bronx,New York
40.83606,-73.92009,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2017,Micrograms/cubic meter (LC),326,89,7.98773,2.859818,MORRISANIA,"MORRISANIA CENTER, 1225-57 GERARD AVE.",New York,Bronx,New York
40.83606,-73.92009,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2017,Micrograms/cubic meter (LC),8480,97,6.553538,4.956803,MORRISANIA,"MORRISANIA CENTER, 1225-57 GERARD AVE.",New York,Bronx,New York
40.83606,-73.92009,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2017,Micrograms/cubic meter (LC),352,96,6.49517,3.550267,MORRISANIA,"MORRISANIA CENTER, 1225-57 GERARD AVE.",New York,Bronx,New York
40.816,-73.902,WGS84,Naphthalene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,76.294444,32.39115,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Acenaphthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,5.805,6.006725,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Acenaphthylene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.982019,2.414791,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Fluorene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,6.178148,5.17601,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Phenanthrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,11.348519,8.408098,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Anthracene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.3993,0.429558,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Retene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.111615,0.089144,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,9-fluorenone (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,1.768037,1.219786,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Cyclopenta[cd]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.073574,0.137218,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Fluoranthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,3.005704,2.46781,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,2.784907,2.471547,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Chrysene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.233019,0.281323,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Coronene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.313852,0.331066,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Perylene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.021483,0.024027,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Benzo[a]anthracene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.099907,0.20286,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Benzo[b]fluoranthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.252407,0.330979,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Benzo[k]fluoranthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.070296,0.091244,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Benzo[e]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.173222,0.182782,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,"Dibenzo[a,h]anthracene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.014574,0.016533,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,"Benzo[g,h,i]perylene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.411463,0.437861,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Benzo[a]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.104667,0.124693,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,"Indeno[1,2,3-cd]pyrene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2017,Nanograms/cubic meter (25 C),54,89,0.185926,0.221358,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2017,Parts per billion,8547,98,1.231768,1.12233,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2017,Parts per billion,8547,98,0.54274,0.581896,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
